"V1","V2","V3","V4"
"-8",0.749629545011033,0.63866669938959,0.218985444609588
"-19",1.10323240435988,1.55079837480657,0.667672525580408
"-21",1.06812050778176,1.55252404785805,0.77380146787775
"-22",0.939855484860729,0.646294593263425,0.783406480111242
"-11",1.27280011546488,1.58179603391758,0.30608738395362
"-1",1.52791882622305,1.55835718707963,0.061486259246969
"-23",0.963259933552718,0.650462668603722,0.868502625708017
"-16",0.865909126434353,0.652160737316521,0.523585455560075
"-8",1.33397455952041,1.56218712012669,0.216025403284216
"-17",0.877556503958118,0.637387522337542,0.576282069689012
"-17",1.15022899856231,1.54884915954449,0.534537160342975
"-20",0.918183499735625,0.635165630385313,0.714457818469554
"-23",1.04836271196534,1.56825684712692,0.836799647846798
"-18",1.13057352768009,1.55002110604525,0.587393429694836
"-16",0.855715383830842,0.643333876040035,0.492031549568307
"-23",1.04426702237586,1.54899812769156,0.848919473498787
"-2",0.652976661028129,0.627138006622192,0.0658152661426299
"-26",0.999503330608116,0.638774246524894,0.99828446666799
"-20",0.914915796314823,0.647486168851442,0.6939876339155
"-22",1.05619631457455,1.5550843473383,0.811156787756179
"-15",1.17485354235233,1.53737504300615,0.476155514259194
"-21",0.923034993352721,0.641084730438281,0.724347266997103
"-20",1.09484307039591,1.54678439944874,0.687975262006556
"-8",1.34322745821887,1.56439990580335,0.197189018089812
"-17",0.882432785320244,0.650621857362613,0.581974054927338
"-17",0.867382316130122,0.644652131064529,0.528257391811062
"-25",0.982933554233386,0.645125741307471,0.939408204776785
"-12",1.24733031496543,1.57150491770303,0.342812304564803
"-17",1.14269868997053,1.54174920933437,0.555457701942909
"-7",0.737202593495613,0.646424321401721,0.177025343834216
"-9",0.761977828159455,0.637649084220205,0.245316704857181
"-14",0.841096413604931,0.640329917152583,0.461426583611345
"-10",1.28173153014877,1.54535565731654,0.276095594870621
"-21",0.935296735137552,0.648676685881968,0.76898931001987
"-10",0.780788986740861,0.647872791815802,0.276111747496151
"-24",0.968195994124356,0.644531699485791,0.886592950367378
"-13",0.819772861569953,0.644212533724537,0.385696295071055
"-17",1.13592079209887,1.53972994786638,0.574749776537625
"-15",1.17051096860281,1.54935635600744,0.498459701930544
"-25",0.978872221703708,0.64280718553179,0.924734069385315
"-18",0.891198916525574,0.646371256809955,0.613356183929341
"-6",0.724784606390871,0.643609004559037,0.163536125801976
"-25",0.998822456754793,0.632455946877608,0.99599709625581
"-25",0.985889510373408,0.64359306726058,0.950078078479479
"-19",0.909194577698929,0.649714306531213,0.675482567525412
"-15",0.850925218603806,0.646073569190183,0.480651670053294
"-11",1.25703043089143,1.54125600644427,0.315079148740919
"-20",1.09897282190916,1.55481757895342,0.67777622232466
"-8",0.745507238298609,0.641635864965152,0.196450654841682
"-14",1.20603118966636,1.56945848349953,0.418861987089864
"-19",0.905357995421197,0.649232150095918,0.660198199489536
"-18",1.13214434677742,1.54889154969365,0.581776161714029
"-14",0.835502407113966,0.65009525923317,0.425440686761185
"-22",1.05496742394079,1.54727118695993,0.813913725348915
"-22",1.0605391484671,1.54676237485566,0.795308928953565
"-23",0.957944297621123,0.646792102231836,0.849217434909612
"-15",0.84370909510965,0.643492270145283,0.456659562450811
"-13",0.823289654026536,0.647330990977107,0.39565115508471
"-19",0.902395503551202,0.648393291778409,0.648977221481098
"-22",1.06123278221678,1.54913061708085,0.793599883106322
"-26",1.00710474356541,1.55643592171604,0.974999392638663
"-16",1.15884801564693,1.53645937908336,0.512919006679443
"-21",0.929813522892599,0.639495133675408,0.752449653065436
"-19",1.10061223657869,1.53540233332252,0.671582628480898
"-11",0.795576365268121,0.6430056926304,0.325223978602604
"-22",1.06365027806024,1.54768520383988,0.784747711786731
"-12",1.23244608917109,1.5331164998088,0.35414994730099
"-7",0.733065519310366,0.642771002262001,0.169806677087676
"-18",0.896930227796566,0.64437587119868,0.637383473292035
"-8",0.750586295358221,0.645413527752556,0.206765459224634
