"V1","V2","V3","V4"
"-1",1.34088310639093,1.38383010630188,0.0692779793917058
"-7",0.930890320173602,0.729170423578367,0.652788644271814
"-2",1.29669461223682,1.39199034099491,0.101725096800141
"-4",1.19433411295006,1.37853915977563,0.263208595625057
"-5",1.15417202393685,1.3717323641913,0.368476616498121
"-8",1.03636714285762,1.38301398318141,0.823089556404299
"-3",1.24284366091262,1.38932964532936,0.173345995789971
"-5",0.891190986223139,0.73459729289195,0.470648105514912
"-5",0.842827806478753,0.714496731486593,0.284697532490872
"-4",0.855733062969094,0.724582924436437,0.33309809535483
"-6",0.872710991709043,0.717872815450111,0.398572421805503
"-5",1.16362469120936,1.38625208446244,0.341646078491597
"-7",0.903223425735194,0.714971071893621,0.522228192255661
"-8",1.11990810910446,1.40798788041712,0.485372069721385
"-9",1.00058224671973,1.38058521585081,0.997078138716691
"-5",1.18895427907465,1.40351671386175,0.276370689378332
"-9",0.963351106716493,0.716525570980489,0.815102115258709
"-4",0.844934065112494,0.727975609881516,0.290189085833061
"-6",0.872058332022608,0.719880251620729,0.392316613388685
"-4",1.19718493193295,1.38771364296864,0.257320649067426
"-6",1.13786259526898,1.37656190692459,0.422287299181889
"-8",0.971905000070736,0.732362951786858,0.858105509471531
"-9",0.986791598424705,0.728773585281561,0.93343494085891
"-8",1.07155719319048,1.39010789505187,0.664152703146796
"-11",0.970917783968017,0.710951319551715,0.854733962406441
"-7",1.09633014568618,1.3840118530569,0.563912845720994
"-10",1.00152545125966,1.38966025860592,0.992362746651575
"-3",1.26530437284692,1.40373629922285,0.140670064959706
"-7",1.07440196639858,1.36255206091565,0.652523121604927
"-9",0.910924151178631,0.710767589910105,0.566101980354374
"-5",0.861508147264104,0.729641702305025,0.349674080144977
"-9",1.05582330471631,1.39704181537753,0.733223865962142
"-8",0.955966045656388,0.715051880956448,0.778200091696206
"-8",1.06431178460312,1.37657905403297,0.696192515070363
"-6",0.885638269538274,0.725505423030942,0.445267244341032
"-3",1.2458966671011,1.37626102512194,0.168899080957903
"-3",1.21918811714503,1.37414819750268,0.212081362154207
"-5",1.11130016174021,1.36402691050037,0.509181205074656
"-5",0.874583965853689,0.73318021148857,0.400575264422856
"-8",1.04427362582536,1.39038364217209,0.785546722862127
"-4",0.825426424791007,0.719325195937734,0.230223837995076
"-9",0.97384306685236,0.717163033714582,0.869291391235244
"-8",0.989274660434364,0.720696220329464,0.94651432813195
"-3",1.23096966443592,1.38676209272518,0.191759559557679
"-8",1.07059130880989,1.37575779698335,0.670632277187626
"-5",1.18817336883395,1.38008314110141,0.286498341200792
"-8",1.07745747754235,1.37806563905623,0.640675333558065
"-7",0.926579093926203,0.731106406617632,0.631817060143182
"-8",0.938361395787744,0.718620864970617,0.688830955543277
"-9",1.03379517141369,1.39050256543154,0.835877114433503
"-3",1.23746683863632,1.39260856957644,0.181928280004816
"-1",1.31176563388484,1.36379007097776,0.0899408751458449
"-3",1.23380145060058,1.37896620391112,0.187388256562986
"-6",1.16909360567909,1.40315695595135,0.330017276494525
"-2",1.30143201193654,1.39360227051633,0.0982803743786853
"-6",0.863461158718212,0.719834716396788,0.362642289418166
"-8",0.967410989681705,0.734163283906321,0.83527423895629
"-7",0.911756199580162,0.721535896879062,0.562625625498043
"-5",0.842928800874625,0.721969005970212,0.287491095145467
"-10",1.00615113835433,1.38864844312803,0.969218316511721
"-4",0.843529849869535,0.731522123529587,0.284769615121694
"-3",0.798210189083775,0.715928262385092,0.156467003590726
"-1",1.34372233870272,1.39164125181043,0.0649869686678701
"-6",1.12243555105524,1.3837339624319,0.46842968202368
"-11",1.00683041266592,1.40343040369028,0.965989702058245
"-3",0.802177948860543,0.720295002652739,0.166292487073983
"-4",1.18263043726248,1.37830500117359,0.291550800660944
"-7",1.10409375284228,1.38705911879751,0.537351824741038
"-6",0.875571361109053,0.72601760391405,0.405701613209431
"-8",1.09120119877035,1.38559000999293,0.586480350759928
"-2",0.776813241012896,0.727917299020671,0.114369567555824
"-5",1.18698604498904,1.3859471811985,0.285879733186469
"-4",0.806866510522113,0.713217316570188,0.184106077768939
"-5",0.869031522352448,0.728788498359294,0.376797316313536
"-6",1.09464767168379,1.37484901002388,0.570735105229349
"-6",0.889563193705345,0.729579632102154,0.462591093456691
"-4",0.839818751180469,0.717273229121221,0.273758211125256
"-8",0.92912845099978,0.722601416967093,0.645042112831329
"-5",1.12482056085631,1.3672227929836,0.462804415088705
"-11",0.996380191315203,0.715838454255845,0.981973590194474
"-5",0.87740738806875,0.718795128491654,0.411278982592297
"-1",0.754441666276462,0.72757702965163,0.0768250524817768
"-9",0.993556036253661,0.728668529341111,0.967550601321796
"-9",0.957828840722176,0.715082240955194,0.786520437938016
"-3",1.26554225728257,1.39629132801178,0.139905001034998
"-1",0.747838260943712,0.724360995958451,0.0717626057893188
"-8",1.0472998961202,1.39430207378493,0.772153835232321
"-8",1.08126971273852,1.39343109805851,0.624320677794176
"-5",0.865584900968282,0.72451889488483,0.363760314095151
"-2",1.31546277755585,1.39617085787545,0.090698582987506
"-6",1.13429761532799,1.39239013055799,0.429411840152846
"-7",0.92706625623078,0.713957914748971,0.635241677284063
"-7",0.889099661871047,0.720292493007709,0.465006347826783
"-7",1.11782525188833,1.39202058277863,0.485420199581394
"-7",0.973149004500579,0.718939527820017,0.866934972730275
