"V1","V2","V3","V4"
"-2",0.749629545011033,0.606926097782571,0.218985444609588
"-4",1.10323240435988,1.72376751468629,0.667672525580408
"-4",1.06812050778176,1.61951481573855,0.77380146787775
"-3",0.939855484860729,0.583832412458854,0.783406480111242
"-3",1.27280011546488,1.67204817004711,0.30608738395362
"-1",1.52791882622305,1.84318134243954,0.061486259246969
"-3",0.963259933552718,0.613431284599886,0.868502625708017
"-2",0.865909126434353,0.615288380030327,0.523585455560075
"-2",1.33397455952041,1.71991198060615,0.216025403284216
"-4",0.877556503958118,0.608988850049244,0.576282069689012
"-3",1.15022899856231,1.74287123155645,0.534537160342975
"-5",0.918183499735625,0.564469266277421,0.714457818469554
"-5",1.04836271196534,1.72533321590806,0.836799647846798
"-3",1.13057352768009,1.66352777833311,0.587393429694836
"-3",0.855715383830842,0.589357610586187,0.492031549568307
"-3",1.04426702237586,1.70008299953845,0.848919473498787
"-1",0.652976661028129,0.558774853161311,0.0658152661426299
"-3",0.999503330608116,0.592554701090956,0.99828446666799
"-3",0.914915796314823,0.580881940717363,0.6939876339155
"-4",1.05619631457455,1.59836195281675,0.811156787756179
"-3",1.17485354235233,1.77823963132497,0.476155514259194
"-4",0.923034993352721,0.58354480617655,0.724347266997103
"-3",1.09484307039591,1.66543951950182,0.687975262006556
"-2",1.34322745821887,1.68799966263368,0.197189018089812
"-3",0.882432785320244,0.593917707567703,0.581974054927338
"-2",0.867382316130122,0.618905369638156,0.528257391811062
"-4",0.982933554233386,0.592065494091865,0.939408204776785
"-3",1.24733031496543,1.66856073787821,0.342812304564803
"-2",1.14269868997053,1.57704296613402,0.555457701942909
"-1",0.737202593495613,0.620866556044811,0.177025343834216
"-2",0.761977828159455,0.61279739278467,0.245316704857181
"-4",0.841096413604931,0.604173453525361,0.461426583611345
"-1",1.28173153014877,1.64027032500098,0.276095594870621
"-3",0.935296735137552,0.547224155060998,0.76898931001987
"-2",0.780788986740861,0.583763034575948,0.276111747496151
"-3",0.968195994124356,0.584195304701671,0.886592950367378
"-3",0.819772861569953,0.581723435276918,0.385696295071055
"-3",1.13592079209887,1.61909895193032,0.574749776537625
"-2",1.17051096860281,1.70875364822453,0.498459701930544
"-4",0.978872221703708,0.600679150943994,0.924734069385315
"-3",0.891198916525574,0.599943075395722,0.613356183929341
"-2",0.724784606390871,0.581328813060171,0.163536125801976
"-7",0.998822456754793,0.588301472070034,0.99599709625581
"-4",0.985889510373408,0.618864310125584,0.950078078479479
"-3",0.909194577698929,0.585866766749853,0.675482567525412
"-3",0.850925218603806,0.604906376244333,0.480651670053294
"-2",1.25703043089143,1.91042256709547,0.315079148740919
"-3",1.09897282190916,1.82010962326381,0.67777622232466
"-1",0.745507238298609,0.601402277385987,0.196450654841682
"-3",1.20603118966636,1.6088029384626,0.418861987089864
"-3",0.905357995421197,0.586948431200379,0.660198199489536
"-3",1.13214434677742,1.69568005587144,0.581776161714029
"-2",0.835502407113966,0.622675458218837,0.425440686761185
"-4",1.05496742394079,1.71650475680849,0.813913725348915
"-3",1.0605391484671,1.73838659085859,0.795308928953565
"-4",0.957944297621123,0.582880775877714,0.849217434909612
"-2",0.84370909510965,0.554477491570737,0.456659562450811
"-2",0.823289654026536,0.576053109661271,0.39565115508471
"-3",0.902395503551202,0.591442196461719,0.648977221481098
"-3",1.06123278221678,1.76595088977418,0.793599883106322
"-4",1.00710474356541,1.65237578008865,0.974999392638663
"-2",1.15884801564693,1.6408686662586,0.512919006679443
"-4",0.929813522892599,0.579292179996786,0.752449653065436
"-3",1.10061223657869,1.72738488473617,0.671582628480898
"-3",0.795576365268121,0.58723321419987,0.325223978602604
"-3",1.06365027806024,1.73284974164342,0.784747711786731
"-2",1.23244608917109,1.71351660944851,0.35414994730099
"-1",0.733065519310366,0.611623811528373,0.169806677087676
"-4",0.896930227796566,0.599406497008149,0.637383473292035
"-1",0.750586295358221,0.621264899446198,0.206765459224634
"-5",1.10327156333907,1.72013443692198,0.675602328983111
"-2",1.25503854635489,1.71419439937263,0.313460372496723
"-2",0.795957851879979,0.597365440213051,0.315953816295088
"-3",0.840031964895858,0.59821937047875,0.447037000098776
"-3",1.01973321525051,1.5953011610218,0.931079472330344
"-1",0.666187015479662,0.597641185866852,0.080314060210282
"-1",0.642527395069623,0.540329810213148,0.0520700915068415
"-4",1.06442125160974,1.71621938993438,0.782531596333029
"-4",0.920138206308774,0.577597125186338,0.713884616654466
"-2",1.21634039434758,1.64200678148759,0.385029022977228
"-2",0.796942505219453,0.60358410251357,0.316733591361648
"-2",1.336385404493,1.79523900929257,0.202032556120258
"-2",1.29974584488074,1.70426422828532,0.249636617101688
"-3",1.07461217076638,1.65115956186432,0.751726731577338
"-3",0.924894450946021,0.589318941922157,0.729892229019406
"-3",1.05593745187733,1.74272254095844,0.809914015631074
"-3",1.2447236196197,1.76438183892418,0.338160563489086
"-2",0.838764791418809,0.59580592359085,0.43859277958868
"-3",1.00169699102759,1.61437214458588,0.994032246918419
"-2",0.777766468399184,0.59193794186761,0.269523869406376
"-4",0.974055452844447,0.613891590968857,0.907583505664899
"-3",1.09722474056753,1.6307558228185,0.680600124591862
"-5",0.958755658553662,0.603315700441151,0.854825782253432
"-4",1.11189504145003,1.66202633953895,0.643875042287699
"-3",1.1070308466263,1.69750159192211,0.653568436839712
"-3",1.00057134582546,1.57945232416977,0.997992706771104
"-4",1.02706130393358,1.69282553851005,0.906216244748257
"-4",0.967806930403228,0.581786678345596,0.885188677764009
"-3",1.02494056988803,1.70496497995018,0.913832875223448
"-4",1.04925359153472,1.71692828586742,0.832583002192214
"-1",0.713455381870747,0.623916776910755,0.140940322201375
"-3",1.14091028174646,1.72917829433597,0.56436969212156
"-4",1.14282187200637,1.70887817335249,0.561328799154972
"-2",1.11205522711411,1.61185374666148,0.639919122612823
"-2",1.11230995584015,1.68960595902393,0.641865317900101
"-3",0.812269748449059,0.6133222136118,0.372956402057324
"-1",0.701331723374123,0.571972260366805,0.119639930370725
"-3",1.1749202507914,1.72509116110662,0.475865455489166
"-1",0.700195179253589,0.621503318226419,0.123353633184457
"-2",1.19405405697971,1.61171274997791,0.436120858818352
"-2",1.06612752035067,1.59457611037588,0.778929578159509
"-2",1.23950075168738,1.85661987018262,0.343037900754935
"-1",0.711675797043515,0.600179802115412,0.141018827823085
"-3",1.16734075940601,1.75721259575615,0.492604818662683
"-4",0.911517778451502,0.620187446776894,0.687953277377296
"-3",0.974435054322602,0.581477443757437,0.909525604578308
"-1",0.704346134256372,0.623286175533277,0.130448854988958
"-3",1.13391797709521,1.68203118721233,0.577786044450859
"-2",1.22247001895249,1.68870365981592,0.374300397401222
"-5",0.97223874012443,0.578128903166102,0.901525605204378
"-1",0.698387162949846,0.606040040365498,0.119195050339433
"-2",0.771692595931985,0.596420892742286,0.257291904488203
"-4",0.924073346631584,0.569213986275267,0.72840165124819
"-3",0.941279710307986,0.553144364069513,0.794070242275343
"-2",0.861117439396384,0.607858322958315,0.506922719132354
"-3",1.24294472044501,1.72741567610752,0.34738397489585
"-3",1.00967582001272,1.63202872094595,0.966167511854858
"-1",0.730779270986427,0.604687328279334,0.16687363774289
"-4",1.15799913172627,1.71565548302378,0.524127403524295
"-1",0.677276881647855,0.557602243135529,0.0847521563960055
"-3",1.03308672508701,1.59421581309786,0.885476474434398
"-3",1.01780579008121,1.61318448815408,0.937719242892646
"-4",1.07153908860435,1.74379548208353,0.761353289345251
